Popup;Enlarge;Panel
13.77952;14.68769;11.03911
13.80454;14.69748;11.0496
13.82953;14.70745;11.0496
13.84859;14.71849;11.05509
13.87236;14.73159;11.06148
13.89644;14.74359;11.06835
13.92254;14.75678;11.08192
13.94822;14.76666;11.08192
13.97361;14.78989;11.08844
13.99876;14.78989;11.09516
14.0261;14.80197;11.10149
14.04857;14.8131;11.10772
14.10877;14.82006;11.11692
14.10877;14.84241;11.11957
14.13548;14.84241;11.12174
14.16564;14.85488;11.1222
14.19648;14.86738;11.12132
14.22775;14.8787;11.11947
14.28971;14.88934;11.11755
14.28971;14901;11.11529
14.3205;14.92481;11.10984
14.34782;14.92481;11.1057
14.37442;14.93656;11.1004
14.40202;14.94799;11.0946
14.42505;14.96136;11.08508
14.4662;14.97244;11.07845
14.4662;14.98328;11.07845
14.47628;14.9953;11.07143
14.51229;15.00569;11.06458
14.51229;15.01474;11.05126
14.5376;15.02501;11.04568
14.55832;15.03996;11.04568
14.57931;15.04991;11.03908
14.6001;15.05814;11.03755
14.61455;15.06783;11.03755
14.63499;15.08144;11.03657
14.65609;15.0935;11.03724
14.67637;15.10626;11.03879
14.69804;15.1206;11.04031
14.71928;15.1357;11.04031
14.73637;15.15226;11.04486
14.75894;15.17027;11.04486
14.78224;15.19019;11.04707
14.79961;15.20986;11.04772
14.81805;15.22967;11.04886
14.83588;15.24979;11.05071
14.85451;15.27072;11.05285
14.88849;15.29088;11.05285
14.88849;15.31233;11.0527
14.90618;15.35679;11.0527
14.92311;15.37694;11.05009
14.93991;15.39504;11.04722
14.95381;15.41359;11.03332
14.96954;15.43037;11.03332
14.98469;15.44837;11.02832
14.99782;15.46843;11.02282
15.01472;15.4875;11.01657
15.02744;15.50585;11.00336
15.04399;15.52445;11.00336
15.0615;15.54257;10.99623
15.07937;15.5618;10.98896
15.09648;15.59066;10.98142
15.1152;15.61219;10.96561
15.13562;15.63451;10.95776
15.17502;15.65684;10.9489
15.19544;15.68145;10.93985
15.21417;15.70298;10.93985
15.23188;15.72952;10.92389
15.24804;15.75212;10.90973
15.26396;15.77353;10.90425
15.27979;15.79501;10.90425
15.29552;15.81538;10.89918
15.31235;15.8497;10.88953
15.32717;15.86845;10.88534
15.34187;15.88699;10.88124
15.35647;15.90396;10.88124
15.36996;15.91158;10.87742
15.38238;15.9254;10.87119
15.3941;15.93981;10.86863
15.40565;15.95411;10.86441
15.41709;15.96747;10.86329
15.4305;15.97913;10.86229
15.45582;15.9928;10.8617
15.45582;16.00503;10.86088
15.46659;16.02621;10.8608
15.47777;16.03994;10.86005
15.49024;16.05344;10.86005
15.50598;16.06828;10.86009
15.52075;16.08181;10.86033
15.53642;16.10391;10.86065
15.5514;16.11374;10.86033
15.5678;16.12539;10.86015
15.58424;16.13722;10.86015
15.61782;16.14742;10.85999
15.61782;16.15928;10.85997
15.63595;16.17481;10.85975
15.64737;16.18374;10.85984
15.66588;16.1908;10.85984
15.68477;16.2021;10.86033
15.71744;16.2095;10.8609
15.73365;16.21587;10.86133
15.74773;16.22132;10.86167
15.76225;16.22719;10.86184
15.77709;16.23153;10.86184
15.77709;16.23433;10.86275
15.80336;16.23511;10.86275
15.81539;16.23285;10.86399
15.81539;16.23037;10.86399
15.82442;16.22481;10.86479
15.84864;16.2196;10.86549
15.84864;16.21454;10.86616
15.86476;16.21086;10.8671
15.86476;16.21405;10.86909
15.88277;16.21405;10.86909
15.8927;16.21405;10.87029
15.90319;16.22469;10.87102
15.91494;16.23175;10.87197
