Popup;Enlarge;Panel
12.0428;16.36998;11.46648
12.03984;16.38008;11.45981
12.03556;16.38996;11.4516
12.03014;16.46132;11.44027
12.01486;16.50702;11.42143
12.00581;16.50702;11.42143
11.99543;16.51858;11.41175
11.9839;16.52499;11.40251
11.97088;16.54671;11.39385
11.95716;16.54671;11.37651
11.93171;16.55822;11.37298
11.93171;16.54053;11.37298
11.9196;16.55336;11.37051
11.90783;16.55992;11.36658
11.89613;16.5898;11.36028
11.87258;16.5898;11.35075
11.87258;16.60121;11.33944
11.86091;16.61738;11.32766
11.84984;16.63323;11.31524
11.83897;16.6409;11.30424
11.82839;16.65722;11.29522
11.80806;16.67336;11.28717
11.79807;16.67686;11.28069
11.78831;16.6924;11.27551
11.77876;16.70809;11.27017
11.76961;16.71339;11.26414
11.76087;16.74231;11.25223
11.74143;16.74231;11.24775
11.73197;16.74624;11.24775
11.7223;16.75898;11.24155
11.71274;16.77167;11.23713
11.70347;16.77665;11.22739
11.69587;16.78891;11.22739
11.68811;16.81875;11.22428
11.68088;16.8323;11.22197
11.67323;16.84196;11.2183
11.66627;16.85682;11.21699
11.66018;16.87193;11.21411
11.65005;16.88709;11.20849
11.65005;16.89836;11.20849
11.64423;16.91339;11.20319
